hour,actual_price,price_issue_00,price_issue_06,price_issue_12,price_issue_18
9.166666666666666,1.0672,1.130075,1.1279808037552357,,
9.333333333333334,1.0563,1.102725,1.100688175356382,,
9.5,1.0344,1.06685,1.0648689752325164,,
9.666666666666666,0.9937,1.050775,1.0488482464418671,,
9.833333333333334,0.9971,1.056175,1.05430103086306,,
10.0,1.0131,1.0562,1.0543773692274343,,
10.166666666666666,0.948,1.0183,1.0165273011504725,,
10.333333333333334,0.9058,0.9744,0.9726758651623707,,
10.5,0.9279,0.972975,0.9712980987377694,,
10.666666666666666,0.927,1.0047,1.0030690383246723,,
10.833333333333334,0.7628,0.84585,0.8442637193725713,,
11.0,0.544,0.588575,0.5870321763597999,,
11.166666666666666,0.5346,0.565475,0.5639744428201403,,
11.333333333333334,0.5872,0.603,0.6015405513686994,,
11.5,0.577,0.589575,0.5881555337270757,,
11.666666666666666,0.5241,0.58655,0.5851694207478383,,
11.833333333333334,0.5111,0.576375,0.5750322424383335,,
12.0,0.5158,0.54755,0.5462440279838413,0.4928,
12.166666666666666,0.4519,0.5183500000000001,0.5170798057700956,0.46509990487788005,
12.333333333333334,0.4435,0.51185,0.5106146034051875,0.4600587190773546,
12.5,0.4915,0.5033749999999999,0.502173447740871,0.4530025682990445,
12.666666666666666,0.4972,0.48087500000000005,0.479706364893282,0.43188254740441334,
12.833333333333334,0.6604,0.6599249999999999,0.6587883802630905,0.6122747212606218,
13.0,0.9001,0.9374500000000001,0.9363445185551033,0.891105125562239,
13.166666666666666,0.9125,0.969325,0.9682498037973243,0.9242497676304385,
13.333333333333334,0.919,0.941125,0.9400792593594991,0.8972846271903048,
13.5,0.9817,0.963,0.9619829079711463,0.9203606571268406,
13.666666666666666,0.9361,0.958,0.9570107717390975,0.9165287842202661,
13.833333333333334,0.8829,0.9485,0.9475378721645563,0.9081649098611727,
14.0,0.8924,0.9543,0.9533642301596892,0.9150699107460851,
14.166666666666666,0.9351,0.965425,0.9645148660637632,0.9272696395539684,
14.333333333333334,0.9817,0.973675,0.9727897996588406,0.9365649256042016,
14.5,1.0267,1.014825,1.0139640501850435,0.9787315754965258,
14.666666666666666,1.0547,1.09805,1.0972126363554007,1.06294537373346,
14.833333333333334,0.9267,0.9709,0.9700855763702884,0.936757083325667,
15.0,0.7137,0.72985,0.7290578879314731,0.6966424463807334,
15.166666666666666,0.6525,0.740775,0.7400045882557728,0.70847718467582,
15.333333333333334,0.6799,0.8011250000000001,0.8003756940883417,0.7697120002146256,
15.5,0.7301,0.8054499999999999,0.8047212217155912,0.7748975757690898,
15.666666666666666,0.805,0.848325,0.847616186977759,0.8186095754062589,
15.833333333333334,0.8788,0.852275,0.85158560528113,0.8233736450007141,
16.0,0.9089,0.8251,0.8244294916099266,0.7969904127329656,
16.166666666666668,0.8767,0.867475,0.8668228605378706,0.8401354895741896,
16.333333333333332,0.8888,0.929225,0.9285907262394286,0.9026344697576877,
16.5,0.9441,0.966975,0.9663581025007509,0.9411129312374295,
16.666666666666668,0.946,0.9868750000000001,0.9862750027303085,0.961721436134033,
16.833333333333332,0.9677,1.00925,1.0086664399692404,0.9847855311685285,
17.0,1.0139,1.03895,1.038382426901417,1.0151557480842375,
17.166666666666668,1.0152,1.065875,1.0653229758632274,1.042732604057095,
17.333333333333332,1.0487,1.094225,1.0936880988530988,1.0717166020947315,
17.5,1.0879,1.101325,1.100802807540755,1.0794332314246198,
17.666666666666668,1.0391,1.072175,1.0716671132762219,1.05088296787159,
17.833333333333332,1.0932,1.135325,1.1348310270985853,1.1146162742250032,
18.0,1.2488,1.25505,1.2545695597445101,1.2349086005958636,1.2198375
18.166666666666668,1.2993,1.2643,1.2638327216565235,1.2447103847641483,1.2300521648495404
18.333333333333332,1.2761,1.267425,1.2669705229910753,1.248372052516624,1.2341154022011205
18.5,1.2567,1.3023500000000001,1.3019079736263734,1.283819017975406,1.269952936049865
18.666666666666668,1.2773,1.2950750000000002,1.2946450831700074,1.2770516839175174,1.2635654705566741
18.833333333333332,1.2813,1.2682499999999999,1.2678318609663612,1.250720442085694,1.2376036905915915
19.0,1.2693,1.259225,1.258818316103826,1.242175673490676,1.2294182622622891
19.166666666666668,1.2899,1.2816,1.28120445742181,1.265017748705213,1.2526098334280698
19.333333333333332,1.2669,1.2995,1.2991152935175623,1.2833720281500218,1.2713040341997919
19.5,1.2323,1.2977500000000002,1.2973758327528055,1.2820638623719047,1.2703264774260983
19.666666666666668,1.2902,1.288225,1.2878610832601882,1.272968592314251,1.2615527591663216
19.833333333333332,1.2824,1.261125,1.2607710529495615,1.2462865495801285,1.2351834591504391
20.0,1.2233,1.2474,1.2470557495140815,1.232968056688164,1.2221691412264204
20.166666666666668,1.2789,1.289825,1.289490180436146,1.2757884273214188,1.2652853537953261
20.333333333333332,1.2779,1.2982999999999998,1.2979743529931693,1.2846479665694428,1.2744326302344828
20.5,1.2388,1.2868,1.286483274263197,1.2735219711636983,1.2635864893090667
20.666666666666668,1.3228,1.326725,1.3264169511303674,1.313810729706533,1.30414743557241
20.833333333333332,1.1769,1.1853,1.1850003902902249,1.1727395228938833,1.1633409597553432
21.0,0.8862,0.93775,0.9374585982548851,0.9255336237318734,0.9163925391448687
21.166666666666668,0.917,0.91465,0.9143665813580617,0.9027682977474822,0.8938776379524622
21.333333333333332,0.9999,0.937675,0.9373993457599527,0.9261188031934379,0.9174717076722831
21.5,0.9964,0.93225,0.9319818974519939,0.9210103912475,0.9126001874295722
21.666666666666668,1.0003,0.9649749999999999,0.9647142422614828,0.9540433062062823,0.9458635043195047
21.833333333333332,0.7708,0.74695,0.7466963858560756,0.7363177856737653,0.7283620737367605
22.0,0.419,0.399075,0.39882833374815907,0.3887340607446435,0.3809962996960648
22.166666666666668,0.3484,0.37105,0.37081009129910597,0.3609923561826521,0.3534665751439479
22.333333333333332,0.3833,0.43237500000000006,0.4321416637234114,0.4225928905940059,0.4152732822619649
22.5,0.3903,0.422925,0.42269805609271616,0.4134108765960881,0.40629179276160693
22.666666666666668,0.4126,0.413875,0.4136542733397215,0.4046215209815179,0.3976974681711349
22.833333333333332,0.4343,0.417275,0.4170603202619942,0.4082750248777221,0.4015406601145535
23.0,0.4428,0.42364999999999997,0.42344120152566933,0.41489658390213674,0.4083467105829444
23.166666666666668,0.4397,0.42217499999999997,0.42197192166905095,0.41366138831315585,0.4072909521983645
23.333333333333332,0.4049,0.414425,0.4142274851061136,0.40614462315694533,0.3999487084705156
23.5,0.3814,0.40585000000000004,0.40565789612990905,0.3977964684102346,0.39177029404638203
23.666666666666668,0.4248,0.396525,0.3963381589158781,0.38869209911919617,0.38283101495302946
23.833333333333332,0.3795,0.364225,0.3640432775250738,0.35660668553452163,0.35090616883375214
24.0,0.2794,0.323825,0.32364825590729407,0.31641539324279544,0.3108710451777505
